date,sku,rating,review_text,sentiment_label,sentiment_confidence,sentiment_unified,sentiment_unified_expected,sentiment_all_scores_json,emotion_labels,emotion_scores_json,emotion_top_json,sarcasm_label,sarcasm_confidence,sarcastic,offensive_label,offensive_confidence,is_offensive,ensemble_label,ensemble_confidence,ensemble_unified_expected,ensemble_all_scores,aspects_found,aspect_count,aspect_sentiments_json,fraud_prob_rf,fraud_prob_gb,fraud_prob_ensemble,fraud_flag
2025-01-18,RF-IND-008,4,"Durability is impressive, been using for 6 months with zero issues.",positive,0.8207300305366516,0.5,0.47055570951936276,"{""very negative"": 0.01670188084244728, ""neutral"": 0.05924329534173012, ""positive"": 0.8207300305366516, ""very positive"": 0.0840175449848175}",admiration,"{""admiration"": 0.901075005531311}","[{""label"": ""admiration"", ""score"": 0.901075005531311}, {""label"": ""approval"", ""score"": 0.09503141790628433}, {""label"": ""neutral"", ""score"": 0.046847887337207794}, {""label"": ""realization"", ""score"": 0.013351649045944214}, {""label"": ""gratitude"", ""score"": 0.0120680071413517}]",irony,0.8547757267951965,True,non-offensive,0.930757999420166,False,positive,0.5569887158305344,0.6128566989058618,"{'very negative': 0.01582085427114389, 'negative': 0.01807752576038089, 'neutral': 0.04989094599601189, 'positive': 0.5569887158305344, 'very positive': 0.359221958141929}",build_quality,1,"{""build_quality"": {""polarity"": 1.0, ""subjectivity"": 1.0}}",1.0,0.9999794383626421,0.9999897191813211,1
2024-12-29,AC-IND-005,2,"Very noisy operation, you can hear it from across the room.",very negative,0.2273368090391159,-1.0,-0.5590371333032957,"{""very negative"": 0.2273368090391159, ""neutral"": 0.040130890905857086, ""positive"": 0.03464279696345329, ""very positive"": 0.01776937209069729}","neutral,annoyance,disgust","{""neutral"": 0.20088286697864532, ""annoyance"": 0.18471433222293854, ""disgust"": 0.029139941558241844}","[{""label"": ""neutral"", ""score"": 0.20088286697864532}, {""label"": ""annoyance"", ""score"": 0.18471433222293854}, {""label"": ""disgust"", ""score"": 0.029139941558241844}, {""label"": ""approval"", ""score"": 0.024515606462955475}, {""label"": ""anger"", ""score"": 0.023660719394683838}]",irony,0.5849149227142334,True,non-offensive,0.7706944346427917,False,negative,0.5519253127735569,-0.6096283228388029,"{'very negative': 0.353000553789378, 'negative': 0.5519253127735569, 'neutral': 0.06585672956453106, 'positive': 0.019765033070360552, 'very positive': 0.009452370802173376}",software,1,"{""software"": {""polarity"": 0.2, ""subjectivity"": 0.3}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2024-10-01,WM-IND-004,2,"Sure, who needs customer service anyway? Waiting 4 weeks builds character!",neutral,0.7354669570922852,0.0,0.08089343274446564,"{""very negative"": 0.022473178803920746, ""neutral"": 0.7354669570922852, ""positive"": 0.13158436119556427, ""very positive"": 0.04536167159676552}","approval,neutral","{""approval"": 0.39447733759880066, ""neutral"": 0.3930034935474396}","[{""label"": ""approval"", ""score"": 0.39447733759880066}, {""label"": ""neutral"", ""score"": 0.3930034935474396}, {""label"": ""curiosity"", ""score"": 0.25203585624694824}, {""label"": ""confusion"", ""score"": 0.058140382170677185}, {""label"": ""realization"", ""score"": 0.018022604286670685}]",irony,0.8940737843513489,True,non-offensive,0.8660460114479065,False,neutral,0.45904210435323767,0.11280605013762701,"{'very negative': 0.08340118861504697, 'negative': 0.10518807722180745, 'neutral': 0.45904210435323767, 'positive': 0.2071347048926604, 'very positive': 0.14523392491724751}","build_quality,service,software",3,"{""build_quality"": {""polarity"": 0.625, ""subjectivity"": 0.8889}, ""service"": {""polarity"": 0.625, ""subjectivity"": 0.8889}, ""software"": {""polarity"": 0.625, ""subjectivity"": 0.8889}}",0.99,0.9999794383626421,0.9949897191813211,1
2024-11-27,TB-IND-007,3,Decent product for the price. Nothing extraordinary but gets the job done.,positive,0.9262930154800415,0.5,0.4699002944402194,"{""very negative"": 0.008937007747590542, ""neutral"": 0.029806025326251984, ""positive"": 0.9262930154800415, ""very positive"": 0.014957997016608715}",admiration,"{""admiration"": 0.8266987204551697}","[{""label"": ""admiration"", ""score"": 0.8266987204551697}, {""label"": ""approval"", ""score"": 0.24115855991840363}, {""label"": ""neutral"", ""score"": 0.08824765682220459}, {""label"": ""realization"", ""score"": 0.015828154981136322}, {""label"": ""gratitude"", ""score"": 0.015294903889298439}]",non_irony,0.8037245869636536,False,non-offensive,0.9300389289855957,False,positive,0.6468960747265531,0.32539565293464273,"{'very negative': 0.005217839507262668, 'negative': 0.016525533510325846, 'neutral': 0.3159323304220667, 'positive': 0.6468960747265531, 'very positive': 0.015428221833791757}",price_value,1,"{""price_value"": {""polarity"": 0.25, ""subjectivity"": 0.8333}}",1.0,0.9999794383626421,0.9999897191813211,1
2024-10-30,RF-IND-008,5,Excellent cooling performance even during peak summer. Very satisfied.,positive,0.7707273960113525,0.5,0.5362639801740339,"{""very negative"": 0.014967979863286018, ""neutral"": 0.02442777529358864, ""positive"": 0.7707273960113525, ""very positive"": 0.17155218124389648}",admiration,"{""admiration"": 0.9331638216972351}","[{""label"": ""admiration"", ""score"": 0.9331638216972351}, {""label"": ""approval"", ""score"": 0.07154010981321335}, {""label"": ""gratitude"", ""score"": 0.04528460651636124}, {""label"": ""neutral"", ""score"": 0.019264668226242065}, {""label"": ""joy"", ""score"": 0.010110114701092243}]",non_irony,0.602388322353363,False,non-offensive,0.9177484512329102,False,very positive,0.5113959148735933,0.7270401766478763,"{'very negative': 0.007973637955992827, 'negative': 0.0095630550501261, 'neutral': 0.014268537609609866, 'positive': 0.4567988545106779, 'very positive': 0.5113959148735933}","performance,sound,cooling",3,"{""performance"": {""polarity"": 0.825, ""subjectivity"": 1.0}, ""sound"": {""polarity"": 0.825, ""subjectivity"": 1.0}, ""cooling"": {""polarity"": 0.825, ""subjectivity"": 1.0}}",1.0,0.9999794383626421,0.9999897191813211,1
2024-12-01,TB-IND-007,2,Screen cracked with normal use. Quality control is terrible.,very negative,0.5559578537940979,-1.0,-0.6692550732481275,"{""very negative"": 0.5559578537940979, ""neutral"": 0.049877576529979706, ""positive"": 0.019869836047291756, ""very positive"": 0.019869836047291756}",fear,"{""fear"": 0.6690434813499451}","[{""label"": ""fear"", ""score"": 0.6690434813499451}, {""label"": ""disgust"", ""score"": 0.12236551195383072}, {""label"": ""neutral"", ""score"": 0.052940722554922104}, {""label"": ""annoyance"", ""score"": 0.04901452735066414}, {""label"": ""disapproval"", ""score"": 0.03401099890470505}]",non_irony,0.7531394362449646,False,non-offensive,0.6582257747650146,False,very negative,0.5784598254729996,-0.7480712808934827,"{'very negative': 0.5784598254729996, 'negative': 0.36569349871221885, 'neutral': 0.037981941641731215, 'positive': 0.009258880474848272, 'very positive': 0.008605853698202156}","display,build_quality",2,"{""display"": {""polarity"": -0.425, ""subjectivity"": 0.825}, ""build_quality"": {""polarity"": -0.425, ""subjectivity"": 0.825}}",0.99,0.9999794383626421,0.9949897191813211,1
2024-10-12,TV-IND-001,5,The smart features are intuitive and the app integration works seamlessly.,positive,0.8389089703559875,0.5,0.49421363552263087,"{""very negative"": 0.015078968368470669, ""neutral"": 0.0321933850646019, ""positive"": 0.8389089703559875, ""very positive"": 0.09604666382074356}",approval,"{""approval"": 0.7188327312469482}","[{""label"": ""approval"", ""score"": 0.7188327312469482}, {""label"": ""neutral"", ""score"": 0.23967300355434418}, {""label"": ""admiration"", ""score"": 0.1221417710185051}, {""label"": ""realization"", ""score"": 0.02103411592543125}, {""label"": ""optimism"", ""score"": 0.010465051047503948}]",irony,0.6668115258216858,True,non-offensive,0.9256442189216614,False,positive,0.6166876538109093,0.626341445030337,"{'very negative': 0.00821916348448835, 'negative': 0.010135898793262243, 'neutral': 0.03367255290533838, 'positive': 0.6166876538109093, 'very positive': 0.33128473100600175}",software,1,"{""software"": {""polarity"": 0.1571, ""subjectivity"": 0.3714}}",1.0,0.9999794383626421,0.9999897191813211,1
2024-12-04,LP-IND-003,4,The processor handles multitasking effortlessly. No lag whatsoever.,neutral,0.7597368359565735,0.0,0.00797338825580054,"{""very negative"": 0.045921143144369125, ""neutral"": 0.7597368359565735, ""positive"": 0.05292467027902603, ""very positive"": 0.05003025010228157}","admiration,approval,neutral","{""admiration"": 0.3868221342563629, ""approval"": 0.3720160722732544, ""neutral"": 0.3502216339111328}","[{""label"": ""admiration"", ""score"": 0.3868221342563629}, {""label"": ""approval"", ""score"": 0.3720160722732544}, {""label"": ""neutral"", ""score"": 0.3502216339111328}, {""label"": ""realization"", ""score"": 0.014902401715517044}, {""label"": ""pride"", ""score"": 0.008550484664738178}]",irony,0.5463454127311707,True,non-offensive,0.8667475581169128,False,neutral,0.41363768632224357,0.3342752042559785,"{'very negative': 0.03203190014385961, 'negative': 0.05953941489534304, 'neutral': 0.41363768632224357, 'positive': 0.19742837358208862, 'very positive': 0.2973626250564653}",performance,1,"{""performance"": {""polarity"": 0.0, ""subjectivity"": 0.0}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2025-01-05,HP-IND-006,5,"Noise cancellation is top-notch, blocks out everything around you.",positive,0.6977988481521606,0.5,0.5301263708619881,"{""very negative"": 0.018256666138768196, ""neutral"": 0.04996884986758232, ""positive"": 0.6977988481521606, ""very positive"": 0.20059357583522797}",neutral,"{""neutral"": 0.8535012602806091}","[{""label"": ""neutral"", ""score"": 0.8535012602806091}, {""label"": ""approval"", ""score"": 0.07272456586360931}, {""label"": ""annoyance"", ""score"": 0.035694435238838196}, {""label"": ""admiration"", ""score"": 0.030761508271098137}, {""label"": ""disapproval"", ""score"": 0.014540402218699455}]",irony,0.8790774345397949,True,non-offensive,0.7939949035644531,False,positive,0.3963321100214464,0.07481063914146216,"{'very negative': 0.2263746076230451, 'negative': 0.1289593930105245, 'neutral': 0.08083500108593764, 'positive': 0.3963321100214464, 'very positive': 0.1674988882590463}",sound,1,"{""sound"": {""polarity"": 1.0, ""subjectivity"": 1.0}}",1.0,0.9999794383626421,0.9999897191813211,1
2024-11-27,WM-IND-004,3,Packaging was good but product is just average in terms of quality.,neutral,0.22643636167049408,0.0,0.02154465263355148,"{""very negative"": 0.020769914612174034, ""neutral"": 0.22643636167049408, ""positive"": 0.03994236886501312, ""very positive"": 0.018210014328360558}","disappointment,admiration","{""disappointment"": 0.35051408410072327, ""admiration"": 0.31660306453704834}","[{""label"": ""disappointment"", ""score"": 0.35051408410072327}, {""label"": ""admiration"", ""score"": 0.31660306453704834}, {""label"": ""disapproval"", ""score"": 0.20833034813404083}, {""label"": ""approval"", ""score"": 0.14557017385959625}, {""label"": ""neutral"", ""score"": 0.10623263567686081}]",non_irony,0.5526584982872009,False,non-offensive,0.8434349298477173,False,neutral,0.453351716995365,-0.1960654481292356,"{'very negative': 0.021852301359904236, 'negative': 0.4430510521784736, 'neutral': 0.453351716995365, 'positive': 0.06886510029270336, 'very positive': 0.012879829173553764}","build_quality,delivery",2,"{""build_quality"": {""polarity"": 0.275, ""subjectivity"": 0.5}, ""delivery"": {""polarity"": 0.275, ""subjectivity"": 0.5}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2024-11-12,TV-IND-001,4,"Build quality feels premium, definitely punches above its price point.",positive,0.5689269304275513,0.5,0.4307623559540791,"{""very negative"": 0.012321094051003456, ""neutral"": 0.05195668712258339, ""positive"": 0.5689269304275513, ""very positive"": 0.021232595667243004}","admiration,approval,neutral","{""admiration"": 0.4633546471595764, ""approval"": 0.39119985699653625, ""neutral"": 0.30986344814300537}","[{""label"": ""admiration"", ""score"": 0.4633546471595764}, {""label"": ""approval"", ""score"": 0.39119985699653625}, {""label"": ""neutral"", ""score"": 0.30986344814300537}, {""label"": ""realization"", ""score"": 0.013269134797155857}, {""label"": ""annoyance"", ""score"": 0.010357970371842384}]",non_irony,0.5766015648841858,False,non-offensive,0.8615878224372864,False,positive,0.3651978519032723,0.03496045596420516,"{'very negative': 0.02436978499807251, 'negative': 0.30933439675889923, 'neutral': 0.2696994529496648, 'positive': 0.3651978519032723, 'very positive': 0.031398513390091136}","build_quality,price_value,software",3,"{""build_quality"": {""polarity"": 0.0, ""subjectivity"": 0.3}, ""price_value"": {""polarity"": 0.0, ""subjectivity"": 0.3}, ""software"": {""polarity"": 0.0, ""subjectivity"": 0.3}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2024-10-12,HP-IND-006,2,Software is buggy and crashes frequently. Needs serious updates.,very negative,0.16292156279087067,-1.0,-0.549398270482279,"{""very negative"": 0.16292156279087067, ""neutral"": 0.038247622549533844, ""positive"": 0.017066175118088722, ""very positive"": 0.017066175118088722}",annoyance,"{""annoyance"": 0.35407698154449463}","[{""label"": ""annoyance"", ""score"": 0.35407698154449463}, {""label"": ""disappointment"", ""score"": 0.2594839036464691}, {""label"": ""neutral"", ""score"": 0.24903368949890137}, {""label"": ""disapproval"", ""score"": 0.0876527801156044}, {""label"": ""approval"", ""score"": 0.08709853142499924}]",non_irony,0.9079406261444092,False,non-offensive,0.7005749940872192,False,negative,0.609887024251695,-0.5893139553545202,"{'very negative': 0.29876143734312477, 'negative': 0.609887024251695, 'neutral': 0.07148959137877064, 'positive': 0.010941905823915002, 'very positive': 0.00892004120249454}",software,1,"{""software"": {""polarity"": -0.1167, ""subjectivity"": 0.4833}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2024-10-02,MB-IND-002,3,Packaging was good but product is just average in terms of quality.,neutral,0.22643636167049408,0.0,0.02154465263355148,"{""very negative"": 0.020769914612174034, ""neutral"": 0.22643636167049408, ""positive"": 0.03994236886501312, ""very positive"": 0.018210014328360558}","disappointment,admiration","{""disappointment"": 0.35051408410072327, ""admiration"": 0.31660306453704834}","[{""label"": ""disappointment"", ""score"": 0.35051408410072327}, {""label"": ""admiration"", ""score"": 0.31660306453704834}, {""label"": ""disapproval"", ""score"": 0.20833034813404083}, {""label"": ""approval"", ""score"": 0.14557017385959625}, {""label"": ""neutral"", ""score"": 0.10623263567686081}]",non_irony,0.5526584982872009,False,non-offensive,0.8434349298477173,False,neutral,0.453351716995365,-0.1960654481292356,"{'very negative': 0.021852301359904236, 'negative': 0.4430510521784736, 'neutral': 0.453351716995365, 'positive': 0.06886510029270336, 'very positive': 0.012879829173553764}","build_quality,delivery",2,"{""build_quality"": {""polarity"": 0.275, ""subjectivity"": 0.5}, ""delivery"": {""polarity"": 0.275, ""subjectivity"": 0.5}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2024-12-24,LP-IND-003,5,"Lightweight and portable, perfect for travel and daily commute.",positive,0.5174983143806458,0.5,0.5698038134424869,"{""very negative"": 0.023364251479506493, ""neutral"": 0.08838778734207153, ""positive"": 0.5174983143806458, ""very positive"": 0.3443998694419861}","approval,neutral","{""approval"": 0.5351202487945557, ""neutral"": 0.32617780566215515}","[{""label"": ""approval"", ""score"": 0.5351202487945557}, {""label"": ""neutral"", ""score"": 0.32617780566215515}, {""label"": ""admiration"", ""score"": 0.16927553713321686}, {""label"": ""optimism"", ""score"": 0.009668011218309402}, {""label"": ""realization"", ""score"": 0.009552353993058205}]",non_irony,0.8543041348457336,False,non-offensive,0.9002076983451843,False,very positive,0.5781977035117101,0.7321576514336696,"{'very negative': 0.01242263123733767, 'negative': 0.014020196323243693, 'neutral': 0.04857411428587034, 'positive': 0.34678535464183824, 'very positive': 0.5781977035117101}",design,1,"{""design"": {""polarity"": 0.5, ""subjectivity"": 0.5}}",1.0,0.9999794383626421,0.9999897191813211,1
2024-12-18,WM-IND-004,4,"Lightweight and portable, perfect for travel and daily commute.",positive,0.5174983143806458,0.5,0.5698038134424869,"{""very negative"": 0.023364251479506493, ""neutral"": 0.08838778734207153, ""positive"": 0.5174983143806458, ""very positive"": 0.3443998694419861}","approval,neutral","{""approval"": 0.5351202487945557, ""neutral"": 0.32617780566215515}","[{""label"": ""approval"", ""score"": 0.5351202487945557}, {""label"": ""neutral"", ""score"": 0.32617780566215515}, {""label"": ""admiration"", ""score"": 0.16927553713321686}, {""label"": ""optimism"", ""score"": 0.009668011218309402}, {""label"": ""realization"", ""score"": 0.009552353993058205}]",non_irony,0.8543041348457336,False,non-offensive,0.9002076983451843,False,very positive,0.5781977035117101,0.7321576514336696,"{'very negative': 0.01242263123733767, 'negative': 0.014020196323243693, 'neutral': 0.04857411428587034, 'positive': 0.34678535464183824, 'very positive': 0.5781977035117101}",design,1,"{""design"": {""polarity"": 0.5, ""subjectivity"": 0.5}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2024-10-05,HP-IND-006,2,Amazing how they managed to make something this expensive feel this cheap. Truly impressive engineering.,positive,0.4396990239620209,0.5,0.31582474380543,"{""very negative"": 0.1261758953332901, ""neutral"": 0.04508422315120697, ""positive"": 0.4396990239620209, ""very positive"": 0.29556727409362793}",admiration,"{""admiration"": 0.9478908181190491}","[{""label"": ""admiration"", ""score"": 0.9478908181190491}, {""label"": ""approval"", ""score"": 0.02901063673198223}, {""label"": ""neutral"", ""score"": 0.022152459248900414}, {""label"": ""excitement"", ""score"": 0.01925773359835148}, {""label"": ""surprise"", ""score"": 0.016320671886205673}]",irony,0.9598375558853149,True,non-offensive,0.8323938250541687,False,very positive,0.5862660595648388,0.600232457050853,"{'very negative': 0.07404996035967994, 'negative': 0.06798176720376796, 'neutral': 0.027687729976557038, 'positive': 0.24401448289515626, 'very positive': 0.5862660595648388}",price_value,1,"{""price_value"": {""polarity"": 0.375, ""subjectivity"": 0.825}}",1.0,0.9999794383626421,0.9999897191813211,1
2025-01-10,MB-IND-002,3,Some features work well but others feel half-baked and unfinished.,neutral,0.11231619864702225,0.0,-0.017368461427197737,"{""very negative"": 0.024700509384274483, ""neutral"": 0.11231619864702225, ""positive"": 0.031947653740644455, ""very positive"": 0.017410876229405403}",neutral,"{""neutral"": 0.42452213168144226}","[{""label"": ""neutral"", ""score"": 0.42452213168144226}, {""label"": ""approval"", ""score"": 0.262663334608078}, {""label"": ""disapproval"", ""score"": 0.08497705310583115}, {""label"": ""disappointment"", ""score"": 0.07289377599954605}, {""label"": ""annoyance"", ""score"": 0.06537593901157379}]",non_irony,0.7920966744422913,False,non-offensive,0.8468405604362488,False,negative,0.5943495633392875,-0.30389520772193723,"{'very negative': 0.035684580077827294, 'negative': 0.5943495633392875, 'neutral': 0.32195828717006447, 'positive': 0.03808683077457405, 'very positive': 0.009920738638246787}",general,1,"{""general"": {""polarity"": 0.0, ""subjectivity"": 0.0}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2024-10-01,TB-IND-007,4,Setup was a breeze. Works perfectly right out of the box.,positive,0.7648035287857056,0.5,0.47922752030908433,"{""very negative"": 0.018615633249282837, ""neutral"": 0.0714670941233635, ""positive"": 0.7648035287857056, ""very positive"": 0.12313982099294662}",approval,"{""approval"": 0.4734435975551605}","[{""label"": ""approval"", ""score"": 0.4734435975551605}, {""label"": ""neutral"", ""score"": 0.22926150262355804}, {""label"": ""admiration"", ""score"": 0.15972226858139038}, {""label"": ""joy"", ""score"": 0.12473662942647934}, {""label"": ""realization"", ""score"": 0.03085273876786232}]",non_irony,0.7767495512962341,False,non-offensive,0.8942966461181641,False,positive,0.4872283891515645,0.6704994880857004,"{'very negative': 0.011054725777811027, 'negative': 0.01304328405382137, 'neutral': 0.044211939702163285, 'positive': 0.4872283891515645, 'very positive': 0.4444616613146398}",general,1,"{""general"": {""polarity"": 0.2857, ""subjectivity"": 0.5357}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2025-01-03,LP-IND-003,1,What a fantastic feature - random shutdowns keep life exciting and unpredictable!,positive,0.5706542134284973,0.5,0.649035807029748,"{""very negative"": 0.027282441034913063, ""neutral"": 0.05992436781525612, ""positive"": 0.5706542134284973, ""very positive"": 0.5706542134284973}","excitement,admiration","{""excitement"": 0.6452254056930542, ""admiration"": 0.5212389230728149}","[{""label"": ""excitement"", ""score"": 0.6452254056930542}, {""label"": ""admiration"", ""score"": 0.5212389230728149}, {""label"": ""joy"", ""score"": 0.09005238115787506}, {""label"": ""curiosity"", ""score"": 0.03715738654136658}, {""label"": ""approval"", ""score"": 0.03235604241490364}]",irony,0.9249007105827332,True,non-offensive,0.9284485578536987,False,very positive,0.693605864262731,0.8023396989347628,"{'very negative': 0.011690559552959908, 'negative': 0.014305371563211183, 'neutral': 0.025244044607903367, 'positive': 0.2551541600131946, 'very positive': 0.693605864262731}",cooling,1,"{""cooling"": {""polarity"": -0.0021, ""subjectivity"": 0.8}}",1.0,0.9999794383626421,0.9999897191813211,1
2024-10-27,AC-IND-005,5,Customer service was amazing. They resolved my query within minutes.,positive,0.6071091294288635,0.5,0.5974647468222958,"{""very negative"": 0.017765464261174202, ""neutral"": 0.03513293340802193, ""positive"": 0.6071091294288635, ""very positive"": 0.31808170676231384}",admiration,"{""admiration"": 0.9301038980484009}","[{""label"": ""admiration"", ""score"": 0.9301038980484009}, {""label"": ""approval"", ""score"": 0.06624912470579147}, {""label"": ""neutral"", ""score"": 0.026406768709421158}, {""label"": ""excitement"", ""score"": 0.022681886330246925}, {""label"": ""joy"", ""score"": 0.018670279532670975}]",irony,0.8352649807929993,True,non-offensive,0.9490030407905579,False,very positive,0.5178454861219189,0.7139974856230034,"{'very negative': 0.010832939099810597, 'negative': 0.013445128388537286, 'neutral': 0.030461440799405735, 'positive': 0.4274150055903274, 'very positive': 0.5178454861219189}",service,1,"{""service"": {""polarity"": 0.6, ""subjectivity"": 0.9}}",1.0,0.9999794383626421,0.9999897191813211,1
2024-11-16,WM-IND-004,2,After 3 months the motor started making grinding noises. Poor quality.,very negative,0.21506524085998535,-1.0,-0.5608611558829494,"{""very negative"": 0.21506524085998535, ""neutral"": 0.06599922478199005, ""positive"": 0.018860796466469765, ""very positive"": 0.0155870970338583}","disappointment,neutral","{""disappointment"": 0.5225762724876404, ""neutral"": 0.32229286432266235}","[{""label"": ""disappointment"", ""score"": 0.5225762724876404}, {""label"": ""neutral"", ""score"": 0.32229286432266235}, {""label"": ""annoyance"", ""score"": 0.204111248254776}, {""label"": ""sadness"", ""score"": 0.08719734847545624}, {""label"": ""disapproval"", ""score"": 0.04562728479504585}]",non_irony,0.6407272219657898,False,non-offensive,0.7529452443122864,False,negative,0.4784586791917047,-0.6886001657212428,"{'very negative': 0.4622773914479138, 'negative': 0.4784586791917047, 'neutral': 0.04143768285768329, 'positive': 0.009839362360349714, 'very positive': 0.007986884142348487}",build_quality,1,"{""build_quality"": {""polarity"": -0.4, ""subjectivity"": 0.6}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2024-12-23,RF-IND-008,4,"Build quality is premium and lightweight. However, the charging speed is disappointingly slow.",neutral,0.09587422013282776,0.0,0.02968834770806593,"{""very negative"": 0.01736418344080448, ""neutral"": 0.09587422013282776, ""positive"": 0.03667640686035156, ""very positive"": 0.013062100857496262}",disappointment,"{""disappointment"": 0.8629612326622009}","[{""label"": ""disappointment"", ""score"": 0.8629612326622009}, {""label"": ""annoyance"", ""score"": 0.09599673002958298}, {""label"": ""neutral"", ""score"": 0.0874459445476532}, {""label"": ""disapproval"", ""score"": 0.08085344731807709}, {""label"": ""sadness"", ""score"": 0.06839059293270111}]",non_irony,0.6970096826553345,False,non-offensive,0.8291838765144348,False,negative,0.6012119554920989,-0.298639102840829,"{'very negative': 0.025841098449842236, 'negative': 0.6012119554920989, 'neutral': 0.3250101281336206, 'positive': 0.04025768913875097, 'very positive': 0.0076791287856872205}","battery,performance,build_quality,software,design",5,"{""battery"": {""polarity"": -0.3, ""subjectivity"": 0.4}, ""performance"": {""polarity"": -0.3, ""subjectivity"": 0.4}, ""build_quality"": {""polarity"": -0.3, ""subjectivity"": 0.4}, ""software"": {""polarity"": -0.3, ""subjectivity"": 0.4}, ""design"": {""polarity"": -0.3, ""subjectivity"": 0.4}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2024-10-11,AC-IND-005,5,"Battery life is incredible, easily lasts two full days with heavy usage.",positive,0.5513941645622253,0.5,0.65847089364473,"{""very negative"": 0.022336257621645927, ""neutral"": 0.05773572251200676, ""positive"": 0.5513941645622253, ""very positive"": 0.5513941645622253}",admiration,"{""admiration"": 0.9398247599601746}","[{""label"": ""admiration"", ""score"": 0.9398247599601746}, {""label"": ""approval"", ""score"": 0.055740565061569214}, {""label"": ""neutral"", ""score"": 0.025282323360443115}, {""label"": ""excitement"", ""score"": 0.016244882717728615}, {""label"": ""optimism"", ""score"": 0.009911395609378815}]",irony,0.7044013738632202,True,non-offensive,0.8911383748054504,False,very positive,0.610526191150157,0.7553230453294496,"{'very negative': 0.010478878992473881, 'negative': 0.01885194136461332, 'neutral': 0.03073958078460947, 'positive': 0.3294034077081463, 'very positive': 0.610526191150157}",battery,1,"{""battery"": {""polarity"": 0.3708, ""subjectivity"": 0.6958}}",1.0,0.9999794383626421,0.9999897191813211,1
2024-10-26,AC-IND-005,5,"Build quality feels premium, definitely punches above its price point.",positive,0.5689269304275513,0.5,0.4307623559540791,"{""very negative"": 0.012321094051003456, ""neutral"": 0.05195668712258339, ""positive"": 0.5689269304275513, ""very positive"": 0.021232595667243004}","admiration,approval,neutral","{""admiration"": 0.4633546471595764, ""approval"": 0.39119985699653625, ""neutral"": 0.30986344814300537}","[{""label"": ""admiration"", ""score"": 0.4633546471595764}, {""label"": ""approval"", ""score"": 0.39119985699653625}, {""label"": ""neutral"", ""score"": 0.30986344814300537}, {""label"": ""realization"", ""score"": 0.013269134797155857}, {""label"": ""annoyance"", ""score"": 0.010357970371842384}]",non_irony,0.5766015648841858,False,non-offensive,0.8615878224372864,False,positive,0.3651978519032723,0.03496045596420516,"{'very negative': 0.02436978499807251, 'negative': 0.30933439675889923, 'neutral': 0.2696994529496648, 'positive': 0.3651978519032723, 'very positive': 0.031398513390091136}","build_quality,price_value,software",3,"{""build_quality"": {""polarity"": 0.0, ""subjectivity"": 0.3}, ""price_value"": {""polarity"": 0.0, ""subjectivity"": 0.3}, ""software"": {""polarity"": 0.0, ""subjectivity"": 0.3}}",1.0,0.9999794383626421,0.9999897191813211,1
2024-10-11,RF-IND-008,4,Excellent cooling performance even during peak summer. Very satisfied.,positive,0.7707273960113525,0.5,0.5362639801740339,"{""very negative"": 0.014967979863286018, ""neutral"": 0.02442777529358864, ""positive"": 0.7707273960113525, ""very positive"": 0.17155218124389648}",admiration,"{""admiration"": 0.9331638216972351}","[{""label"": ""admiration"", ""score"": 0.9331638216972351}, {""label"": ""approval"", ""score"": 0.07154010981321335}, {""label"": ""gratitude"", ""score"": 0.04528460651636124}, {""label"": ""neutral"", ""score"": 0.019264668226242065}, {""label"": ""joy"", ""score"": 0.010110114701092243}]",non_irony,0.602388322353363,False,non-offensive,0.9177484512329102,False,very positive,0.5113959148735933,0.7270401766478763,"{'very negative': 0.007973637955992827, 'negative': 0.0095630550501261, 'neutral': 0.014268537609609866, 'positive': 0.4567988545106779, 'very positive': 0.5113959148735933}","performance,sound,cooling",3,"{""performance"": {""polarity"": 0.825, ""subjectivity"": 1.0}, ""sound"": {""polarity"": 0.825, ""subjectivity"": 1.0}, ""cooling"": {""polarity"": 0.825, ""subjectivity"": 1.0}}",1.0,0.9999794383626421,0.9999897191813211,1
