date,sku,rating,review_text,sentiment_label,sentiment_confidence,sentiment_unified,sentiment_unified_expected,sentiment_all_scores_json,emotion_labels,emotion_scores_json,emotion_top_json,sarcasm_label,sarcasm_confidence,sarcastic,offensive_label,offensive_confidence,is_offensive
2025-02-22,HP-IND-006,2,"Sure, who needs customer service anyway? Waiting 4 weeks builds character!",neutral,0.7354669570922852,0.0,0.08089343274446564,"{""very negative"": 0.022473178803920746, ""neutral"": 0.7354669570922852, ""positive"": 0.13158436119556427, ""very positive"": 0.04536167159676552}","approval,neutral","{""approval"": 0.39447733759880066, ""neutral"": 0.3930034935474396}","[{""label"": ""approval"", ""score"": 0.39447733759880066}, {""label"": ""neutral"", ""score"": 0.3930034935474396}, {""label"": ""curiosity"", ""score"": 0.25203585624694824}, {""label"": ""confusion"", ""score"": 0.058140382170677185}, {""label"": ""realization"", ""score"": 0.018022604286670685}]",irony,0.8940737843513489,True,non-offensive,0.8660460114479065,False
2024-11-13,WM-IND-004,2,"Installation was a nightmare, instructions were completely wrong.",very negative,0.7697422504425049,-1.0,-0.6977894863586905,"{""very negative"": 0.7697422504425049, ""neutral"": 0.036633219569921494, ""positive"": 0.020193949341773987, ""very positive"": 0.01803928054869175}",disapproval,"{""disapproval"": 0.3163321614265442}","[{""label"": ""disapproval"", ""score"": 0.3163321614265442}, {""label"": ""annoyance"", ""score"": 0.24686093628406525}, {""label"": ""disappointment"", ""score"": 0.15440554916858673}, {""label"": ""neutral"", ""score"": 0.06965956091880798}, {""label"": ""fear"", ""score"": 0.04962696135044098}]",non_irony,0.7851060032844543,False,non-offensive,0.6006593704223633,False
2024-12-30,WM-IND-004,2,Amazing how they managed to make something this expensive feel this cheap. Truly impressive engineering.,positive,0.4396990239620209,0.5,0.31582474380543,"{""very negative"": 0.1261758953332901, ""neutral"": 0.04508422315120697, ""positive"": 0.4396990239620209, ""very positive"": 0.29556727409362793}",admiration,"{""admiration"": 0.9478908181190491}","[{""label"": ""admiration"", ""score"": 0.9478908181190491}, {""label"": ""approval"", ""score"": 0.02901063673198223}, {""label"": ""neutral"", ""score"": 0.022152459248900414}, {""label"": ""excitement"", ""score"": 0.01925773359835148}, {""label"": ""surprise"", ""score"": 0.016320671886205673}]",irony,0.9598375558853149,True,non-offensive,0.8323938250541687,False
2025-02-26,LP-IND-003,2,"The processor handles everything I throw at it, but RAM management needs improvement.",positive,0.23391316831111908,0.5,0.22180404858284788,"{""very negative"": 0.017129547894001007, ""neutral"": 0.20354090631008148, ""positive"": 0.23391316831111908, ""very positive"": 0.01717514544725418}","neutral,approval","{""neutral"": 0.46721941232681274, ""approval"": 0.32108038663864136}","[{""label"": ""neutral"", ""score"": 0.46721941232681274}, {""label"": ""approval"", ""score"": 0.32108038663864136}, {""label"": ""optimism"", ""score"": 0.11606177687644958}, {""label"": ""realization"", ""score"": 0.05067124590277672}, {""label"": ""desire"", ""score"": 0.04620461165904999}]",non_irony,0.9052064418792725,False,non-offensive,0.8036984205245972,False
2025-03-15,TV-IND-001,4,Customer service was amazing. They resolved my query within minutes.,positive,0.6071091294288635,0.5,0.5974647468222958,"{""very negative"": 0.017765464261174202, ""neutral"": 0.03513293340802193, ""positive"": 0.6071091294288635, ""very positive"": 0.31808170676231384}",admiration,"{""admiration"": 0.9301038980484009}","[{""label"": ""admiration"", ""score"": 0.9301038980484009}, {""label"": ""approval"", ""score"": 0.06624912470579147}, {""label"": ""neutral"", ""score"": 0.026406768709421158}, {""label"": ""excitement"", ""score"": 0.022681886330246925}, {""label"": ""joy"", ""score"": 0.018670279532670975}]",irony,0.8352649807929993,True,non-offensive,0.9490030407905579,False
2024-12-22,MB-IND-002,3,It is okay. Works as expected but nothing special compared to competitors.,positive,0.4286438226699829,0.5,0.3626781987528287,"{""very negative"": 0.015589638613164425, ""neutral"": 0.0978032648563385, ""positive"": 0.4286438226699829, ""very positive"": 0.017732756212353706}",approval,"{""approval"": 0.8651418089866638}","[{""label"": ""approval"", ""score"": 0.8651418089866638}, {""label"": ""neutral"", ""score"": 0.11388786137104034}, {""label"": ""realization"", ""score"": 0.024218831211328506}, {""label"": ""optimism"", ""score"": 0.014182043261826038}, {""label"": ""annoyance"", ""score"": 0.013593513518571854}]",non_irony,0.8429244756698608,False,non-offensive,0.9375155568122864,False
2025-02-19,MB-IND-002,3,It is an acceptable product. Neither great nor terrible overall.,neutral,0.6794472932815552,0.0,0.11969010975899572,"{""very negative"": 0.021728726103901863, ""neutral"": 0.6794472932815552, ""positive"": 0.24736584722995758, ""very positive"": 0.028446754440665245}",approval,"{""approval"": 0.8612683415412903}","[{""label"": ""approval"", ""score"": 0.8612683415412903}, {""label"": ""admiration"", ""score"": 0.13370481133460999}, {""label"": ""neutral"", ""score"": 0.05180679261684418}, {""label"": ""disapproval"", ""score"": 0.02096419222652912}, {""label"": ""realization"", ""score"": 0.014821445569396019}]",non_irony,0.9514107704162598,False,non-offensive,0.8791451454162598,False
2025-01-16,HP-IND-006,2,"Sure, who needs customer service anyway? Waiting 4 weeks builds character!",neutral,0.7354669570922852,0.0,0.08089343274446564,"{""very negative"": 0.022473178803920746, ""neutral"": 0.7354669570922852, ""positive"": 0.13158436119556427, ""very positive"": 0.04536167159676552}","approval,neutral","{""approval"": 0.39447733759880066, ""neutral"": 0.3930034935474396}","[{""label"": ""approval"", ""score"": 0.39447733759880066}, {""label"": ""neutral"", ""score"": 0.3930034935474396}, {""label"": ""curiosity"", ""score"": 0.25203585624694824}, {""label"": ""confusion"", ""score"": 0.058140382170677185}, {""label"": ""realization"", ""score"": 0.018022604286670685}]",irony,0.8940737843513489,True,non-offensive,0.8660460114479065,False
2025-01-15,RF-IND-008,5,Customer service was amazing. They resolved my query within minutes.,positive,0.6071091294288635,0.5,0.5974647468222958,"{""very negative"": 0.017765464261174202, ""neutral"": 0.03513293340802193, ""positive"": 0.6071091294288635, ""very positive"": 0.31808170676231384}",admiration,"{""admiration"": 0.9301038980484009}","[{""label"": ""admiration"", ""score"": 0.9301038980484009}, {""label"": ""approval"", ""score"": 0.06624912470579147}, {""label"": ""neutral"", ""score"": 0.026406768709421158}, {""label"": ""excitement"", ""score"": 0.022681886330246925}, {""label"": ""joy"", ""score"": 0.018670279532670975}]",irony,0.8352649807929993,True,non-offensive,0.9490030407905579,False
2024-10-03,LP-IND-003,3,Product is fine for basic use but power users might find it limiting.,neutral,0.2278260439634323,0.0,0.13598060049171318,"{""very negative"": 0.017182493582367897, ""neutral"": 0.2278260439634323, ""positive"": 0.11778126657009125, ""very positive"": 0.021471703425049782}","neutral,approval","{""neutral"": 0.6480686068534851, ""approval"": 0.39360511302948}","[{""label"": ""neutral"", ""score"": 0.6480686068534851}, {""label"": ""approval"", ""score"": 0.39360511302948}, {""label"": ""realization"", ""score"": 0.027473531663417816}, {""label"": ""optimism"", ""score"": 0.021502286195755005}, {""label"": ""disapproval"", ""score"": 0.013942357152700424}]",non_irony,0.6216647624969482,False,non-offensive,0.8438470363616943,False
2025-01-06,TV-IND-001,4,"Lightweight and portable, perfect for travel and daily commute.",positive,0.5174983143806458,0.5,0.5698038134424869,"{""very negative"": 0.023364251479506493, ""neutral"": 0.08838778734207153, ""positive"": 0.5174983143806458, ""very positive"": 0.3443998694419861}","approval,neutral","{""approval"": 0.5351202487945557, ""neutral"": 0.32617780566215515}","[{""label"": ""approval"", ""score"": 0.5351202487945557}, {""label"": ""neutral"", ""score"": 0.32617780566215515}, {""label"": ""admiration"", ""score"": 0.16927553713321686}, {""label"": ""optimism"", ""score"": 0.009668011218309402}, {""label"": ""realization"", ""score"": 0.009552353993058205}]",non_irony,0.8543041348457336,False,non-offensive,0.9002076983451843,False
2025-01-27,TB-IND-007,5,Setup was a breeze. Works perfectly right out of the box.,positive,0.7648035287857056,0.5,0.47922752030908433,"{""very negative"": 0.018615633249282837, ""neutral"": 0.0714670941233635, ""positive"": 0.7648035287857056, ""very positive"": 0.12313982099294662}",approval,"{""approval"": 0.4734435975551605}","[{""label"": ""approval"", ""score"": 0.4734435975551605}, {""label"": ""neutral"", ""score"": 0.22926150262355804}, {""label"": ""admiration"", ""score"": 0.15972226858139038}, {""label"": ""joy"", ""score"": 0.12473662942647934}, {""label"": ""realization"", ""score"": 0.03085273876786232}]",non_irony,0.7767495512962341,False,non-offensive,0.8942966461181641,False
2024-12-31,HP-IND-006,3,It is okay. Works as expected but nothing special compared to competitors.,positive,0.4286438226699829,0.5,0.3626781987528287,"{""very negative"": 0.015589638613164425, ""neutral"": 0.0978032648563385, ""positive"": 0.4286438226699829, ""very positive"": 0.017732756212353706}",approval,"{""approval"": 0.8651418089866638}","[{""label"": ""approval"", ""score"": 0.8651418089866638}, {""label"": ""neutral"", ""score"": 0.11388786137104034}, {""label"": ""realization"", ""score"": 0.024218831211328506}, {""label"": ""optimism"", ""score"": 0.014182043261826038}, {""label"": ""annoyance"", ""score"": 0.013593513518571854}]",non_irony,0.8429244756698608,False,non-offensive,0.9375155568122864,False
2025-03-09,HP-IND-006,2,The camera is absolutely stunning but the battery life is a real letdown. Screen quality is decent though.,very negative,0.10432986915111542,-1.0,-0.45428586728316794,"{""very negative"": 0.10432986915111542, ""neutral"": 0.04633806273341179, ""positive"": 0.020227625966072083, ""very positive"": 0.014680723659694195}","admiration,disappointment","{""admiration"": 0.7581881284713745, ""disappointment"": 0.40491002798080444}","[{""label"": ""admiration"", ""score"": 0.7581881284713745}, {""label"": ""disappointment"", ""score"": 0.40491002798080444}, {""label"": ""disapproval"", ""score"": 0.04816196858882904}, {""label"": ""annoyance"", ""score"": 0.04007705673575401}, {""label"": ""sadness"", ""score"": 0.03249528631567955}]",non_irony,0.7837050557136536,False,non-offensive,0.8634015321731567,False
2024-11-30,RF-IND-008,5,"Durability is impressive, been using for 6 months with zero issues.",positive,0.8207300305366516,0.5,0.47055570951936276,"{""very negative"": 0.01670188084244728, ""neutral"": 0.05924329534173012, ""positive"": 0.8207300305366516, ""very positive"": 0.0840175449848175}",admiration,"{""admiration"": 0.901075005531311}","[{""label"": ""admiration"", ""score"": 0.901075005531311}, {""label"": ""approval"", ""score"": 0.09503141790628433}, {""label"": ""neutral"", ""score"": 0.046847887337207794}, {""label"": ""realization"", ""score"": 0.013351649045944214}, {""label"": ""gratitude"", ""score"": 0.0120680071413517}]",irony,0.8547757267951965,True,non-offensive,0.930757999420166,False
2024-10-14,HP-IND-006,2,The camera is absolutely stunning but the battery life is a real letdown. Screen quality is decent though.,very negative,0.10432986915111542,-1.0,-0.45428586728316794,"{""very negative"": 0.10432986915111542, ""neutral"": 0.04633806273341179, ""positive"": 0.020227625966072083, ""very positive"": 0.014680723659694195}","admiration,disappointment","{""admiration"": 0.7581881284713745, ""disappointment"": 0.40491002798080444}","[{""label"": ""admiration"", ""score"": 0.7581881284713745}, {""label"": ""disappointment"", ""score"": 0.40491002798080444}, {""label"": ""disapproval"", ""score"": 0.04816196858882904}, {""label"": ""annoyance"", ""score"": 0.04007705673575401}, {""label"": ""sadness"", ""score"": 0.03249528631567955}]",non_irony,0.7837050557136536,False,non-offensive,0.8634015321731567,False
2024-10-26,RF-IND-008,2,"Battery drains extremely fast, barely lasts 4 hours. Very disappointed.",very negative,0.6408287286758423,-1.0,-0.693952186917115,"{""very negative"": 0.6408287286758423, ""neutral"": 0.027352793142199516, ""positive"": 0.018346326425671577, ""very positive"": 0.01826965995132923}",disappointment,"{""disappointment"": 0.8434377312660217}","[{""label"": ""disappointment"", ""score"": 0.8434377312660217}, {""label"": ""annoyance"", ""score"": 0.10580381751060486}, {""label"": ""neutral"", ""score"": 0.10369166731834412}, {""label"": ""disapproval"", ""score"": 0.08525507897138596}, {""label"": ""sadness"", ""score"": 0.06935909390449524}]",non_irony,0.9296731352806091,False,non-offensive,0.7599592208862305,False
2024-11-01,AC-IND-005,5,Photo quality rivals phones twice the price. Very happy with the camera.,positive,0.9200547933578491,0.5,0.4818561179793535,"{""very negative"": 0.009893827140331268, ""neutral"": 0.01960623636841774, ""positive"": 0.9200547933578491, ""very positive"": 0.03305947035551071}",joy,"{""joy"": 0.8326600790023804}","[{""label"": ""joy"", ""score"": 0.8326600790023804}, {""label"": ""admiration"", ""score"": 0.12147273868322372}, {""label"": ""approval"", ""score"": 0.08454403281211853}, {""label"": ""neutral"", ""score"": 0.041709545999765396}, {""label"": ""relief"", ""score"": 0.027668539434671402}]",non_irony,0.5060417652130127,False,non-offensive,0.9031765460968018,False
2024-11-11,RF-IND-008,4,"Screen resolution is crystal clear, perfect for streaming and gaming.",positive,0.392398476600647,0.5,0.542207413406494,"{""very negative"": 0.025593694299459457, ""neutral"": 0.16940507292747498, ""positive"": 0.392398476600647, ""very positive"": 0.38130703568458557}",approval,"{""approval"": 0.5070986747741699}","[{""label"": ""approval"", ""score"": 0.5070986747741699}, {""label"": ""neutral"", ""score"": 0.2965473234653473}, {""label"": ""admiration"", ""score"": 0.2750425338745117}, {""label"": ""realization"", ""score"": 0.009711122140288353}, {""label"": ""optimism"", ""score"": 0.009128984063863754}]",irony,0.6862936615943909,True,non-offensive,0.9093480110168457,False
2025-02-14,MB-IND-002,3,Product is fine for basic use but power users might find it limiting.,neutral,0.2278260439634323,0.0,0.13598060049171318,"{""very negative"": 0.017182493582367897, ""neutral"": 0.2278260439634323, ""positive"": 0.11778126657009125, ""very positive"": 0.021471703425049782}","neutral,approval","{""neutral"": 0.6480686068534851, ""approval"": 0.39360511302948}","[{""label"": ""neutral"", ""score"": 0.6480686068534851}, {""label"": ""approval"", ""score"": 0.39360511302948}, {""label"": ""realization"", ""score"": 0.027473531663417816}, {""label"": ""optimism"", ""score"": 0.021502286195755005}, {""label"": ""disapproval"", ""score"": 0.013942357152700424}]",non_irony,0.6216647624969482,False,non-offensive,0.8438470363616943,False
2025-01-04,TB-IND-007,1,Software is buggy and crashes frequently. Needs serious updates.,very negative,0.16292156279087067,-1.0,-0.549398270482279,"{""very negative"": 0.16292156279087067, ""neutral"": 0.038247622549533844, ""positive"": 0.017066175118088722, ""very positive"": 0.017066175118088722}",annoyance,"{""annoyance"": 0.35407698154449463}","[{""label"": ""annoyance"", ""score"": 0.35407698154449463}, {""label"": ""disappointment"", ""score"": 0.2594839036464691}, {""label"": ""neutral"", ""score"": 0.24903368949890137}, {""label"": ""disapproval"", ""score"": 0.0876527801156044}, {""label"": ""approval"", ""score"": 0.08709853142499924}]",non_irony,0.9079406261444092,False,non-offensive,0.7005749940872192,False
2024-11-26,LP-IND-003,4,The smart features are intuitive and the app integration works seamlessly.,positive,0.8389089703559875,0.5,0.49421363552263087,"{""very negative"": 0.015078968368470669, ""neutral"": 0.0321933850646019, ""positive"": 0.8389089703559875, ""very positive"": 0.09604666382074356}",approval,"{""approval"": 0.7188327312469482}","[{""label"": ""approval"", ""score"": 0.7188327312469482}, {""label"": ""neutral"", ""score"": 0.23967300355434418}, {""label"": ""admiration"", ""score"": 0.1221417710185051}, {""label"": ""realization"", ""score"": 0.02103411592543125}, {""label"": ""optimism"", ""score"": 0.010465051047503948}]",irony,0.6668115258216858,True,non-offensive,0.9256442189216614,False
2024-12-09,MB-IND-002,5,Photo quality rivals phones twice the price. Very happy with the camera.,positive,0.9200547933578491,0.5,0.4818561179793535,"{""very negative"": 0.009893827140331268, ""neutral"": 0.01960623636841774, ""positive"": 0.9200547933578491, ""very positive"": 0.03305947035551071}",joy,"{""joy"": 0.8326600790023804}","[{""label"": ""joy"", ""score"": 0.8326600790023804}, {""label"": ""admiration"", ""score"": 0.12147273868322372}, {""label"": ""approval"", ""score"": 0.08454403281211853}, {""label"": ""neutral"", ""score"": 0.041709545999765396}, {""label"": ""relief"", ""score"": 0.027668539434671402}]",non_irony,0.5060417652130127,False,non-offensive,0.9031765460968018,False
2024-10-03,TB-IND-007,1,"Battery drains extremely fast, barely lasts 4 hours. Very disappointed.",very negative,0.6408287286758423,-1.0,-0.693952186917115,"{""very negative"": 0.6408287286758423, ""neutral"": 0.027352793142199516, ""positive"": 0.018346326425671577, ""very positive"": 0.01826965995132923}",disappointment,"{""disappointment"": 0.8434377312660217}","[{""label"": ""disappointment"", ""score"": 0.8434377312660217}, {""label"": ""annoyance"", ""score"": 0.10580381751060486}, {""label"": ""neutral"", ""score"": 0.10369166731834412}, {""label"": ""disapproval"", ""score"": 0.08525507897138596}, {""label"": ""sadness"", ""score"": 0.06935909390449524}]",non_irony,0.9296731352806091,False,non-offensive,0.7599592208862305,False
2024-11-14,HP-IND-006,1,After 3 months the motor started making grinding noises. Poor quality.,very negative,0.21506524085998535,-1.0,-0.5608611558829494,"{""very negative"": 0.21506524085998535, ""neutral"": 0.06599922478199005, ""positive"": 0.018860796466469765, ""very positive"": 0.0155870970338583}","disappointment,neutral","{""disappointment"": 0.5225762724876404, ""neutral"": 0.32229286432266235}","[{""label"": ""disappointment"", ""score"": 0.5225762724876404}, {""label"": ""neutral"", ""score"": 0.32229286432266235}, {""label"": ""annoyance"", ""score"": 0.204111248254776}, {""label"": ""sadness"", ""score"": 0.08719734847545624}, {""label"": ""disapproval"", ""score"": 0.04562728479504585}]",non_irony,0.6407272219657898,False,non-offensive,0.7529452443122864,False
2025-02-17,MB-IND-002,4,"Produit de mauvaise qualite, je suis tres decu. Ne recommande pas.",very negative,0.376915842294693,-1.0,-0.6515037909879426,"{""very negative"": 0.376915842294693, ""neutral"": 0.02833167091012001, ""positive"": 0.024450555443763733, ""very positive"": 0.01673412136733532}",neutral,"{""neutral"": 0.9460828304290771}","[{""label"": ""neutral"", ""score"": 0.9460828304290771}, {""label"": ""approval"", ""score"": 0.029701441526412964}, {""label"": ""disapproval"", ""score"": 0.009891659021377563}, {""label"": ""realization"", ""score"": 0.00757063552737236}, {""label"": ""annoyance"", ""score"": 0.006734327878803015}]",non_irony,0.8884108662605286,False,non-offensive,0.8112044930458069,False
2025-01-26,HP-IND-006,2,"Bahut achha product hai, value for money. Camera bhi bahut accha hai.",positive,0.5882152915000916,0.5,0.4220367277463888,"{""very negative"": 0.0290150735527277, ""neutral"": 0.18226198852062225, ""positive"": 0.5882152915000916, ""very positive"": 0.1714218407869339}",neutral,"{""neutral"": 0.7110043168067932}","[{""label"": ""neutral"", ""score"": 0.7110043168067932}, {""label"": ""approval"", ""score"": 0.15353593230247498}, {""label"": ""admiration"", ""score"": 0.0266432985663414}, {""label"": ""amusement"", ""score"": 0.018048683181405067}, {""label"": ""joy"", ""score"": 0.013174094259738922}]",non_irony,0.8170913457870483,False,non-offensive,0.7812522053718567,False
2024-12-23,TB-IND-007,3,Packaging was good but product is just average in terms of quality.,neutral,0.22643636167049408,0.0,0.02154465263355148,"{""very negative"": 0.020769914612174034, ""neutral"": 0.22643636167049408, ""positive"": 0.03994236886501312, ""very positive"": 0.018210014328360558}","disappointment,admiration","{""disappointment"": 0.35051408410072327, ""admiration"": 0.31660306453704834}","[{""label"": ""disappointment"", ""score"": 0.35051408410072327}, {""label"": ""admiration"", ""score"": 0.31660306453704834}, {""label"": ""disapproval"", ""score"": 0.20833034813404083}, {""label"": ""approval"", ""score"": 0.14557017385959625}, {""label"": ""neutral"", ""score"": 0.10623263567686081}]",non_irony,0.5526584982872009,False,non-offensive,0.8434349298477173,False
2024-12-23,MB-IND-002,3,Some features work well but others feel half-baked and unfinished.,neutral,0.11231619864702225,0.0,-0.017368461427197737,"{""very negative"": 0.024700509384274483, ""neutral"": 0.11231619864702225, ""positive"": 0.031947653740644455, ""very positive"": 0.017410876229405403}",neutral,"{""neutral"": 0.42452213168144226}","[{""label"": ""neutral"", ""score"": 0.42452213168144226}, {""label"": ""approval"", ""score"": 0.262663334608078}, {""label"": ""disapproval"", ""score"": 0.08497705310583115}, {""label"": ""disappointment"", ""score"": 0.07289377599954605}, {""label"": ""annoyance"", ""score"": 0.06537593901157379}]",non_irony,0.7920966744422913,False,non-offensive,0.8468405604362488,False
2025-01-10,HP-IND-006,1,What a fantastic feature - random shutdowns keep life exciting and unpredictable!,positive,0.5706542134284973,0.5,0.649035807029748,"{""very negative"": 0.027282441034913063, ""neutral"": 0.05992436781525612, ""positive"": 0.5706542134284973, ""very positive"": 0.5706542134284973}","excitement,admiration","{""excitement"": 0.6452254056930542, ""admiration"": 0.5212389230728149}","[{""label"": ""excitement"", ""score"": 0.6452254056930542}, {""label"": ""admiration"", ""score"": 0.5212389230728149}, {""label"": ""joy"", ""score"": 0.09005238115787506}, {""label"": ""curiosity"", ""score"": 0.03715738654136658}, {""label"": ""approval"", ""score"": 0.03235604241490364}]",irony,0.9249007105827332,True,non-offensive,0.9284485578536987,False
2025-01-13,TB-IND-007,5,"Bahut achha product hai, value for money. Camera bhi bahut accha hai.",positive,0.5882152915000916,0.5,0.4220367277463888,"{""very negative"": 0.0290150735527277, ""neutral"": 0.18226198852062225, ""positive"": 0.5882152915000916, ""very positive"": 0.1714218407869339}",neutral,"{""neutral"": 0.7110043168067932}","[{""label"": ""neutral"", ""score"": 0.7110043168067932}, {""label"": ""approval"", ""score"": 0.15353593230247498}, {""label"": ""admiration"", ""score"": 0.0266432985663414}, {""label"": ""amusement"", ""score"": 0.018048683181405067}, {""label"": ""joy"", ""score"": 0.013174094259738922}]",non_irony,0.8170913457870483,False,non-offensive,0.7812522053718567,False
2024-12-11,TV-IND-001,4,Energy efficient and very quiet operation. Highly recommend!,positive,0.7586772441864014,0.5,0.5307734316802475,"{""very negative"": 0.016845209524035454, ""neutral"": 0.03081432357430458, ""positive"": 0.7586772441864014, ""very positive"": 0.17657209932804108}",admiration,"{""admiration"": 0.8203734159469604}","[{""label"": ""admiration"", ""score"": 0.8203734159469604}, {""label"": ""approval"", ""score"": 0.24129898846149445}, {""label"": ""gratitude"", ""score"": 0.08020996302366257}, {""label"": ""neutral"", ""score"": 0.031993474811315536}, {""label"": ""optimism"", ""score"": 0.015411066822707653}]",non_irony,0.5187515020370483,False,non-offensive,0.9350569248199463,False
2025-01-03,TV-IND-001,4,Excellent cooling performance even during peak summer. Very satisfied.,positive,0.7707273960113525,0.5,0.5362639801740339,"{""very negative"": 0.014967979863286018, ""neutral"": 0.02442777529358864, ""positive"": 0.7707273960113525, ""very positive"": 0.17155218124389648}",admiration,"{""admiration"": 0.9331638216972351}","[{""label"": ""admiration"", ""score"": 0.9331638216972351}, {""label"": ""approval"", ""score"": 0.07154010981321335}, {""label"": ""gratitude"", ""score"": 0.04528460651636124}, {""label"": ""neutral"", ""score"": 0.019264668226242065}, {""label"": ""joy"", ""score"": 0.010110114701092243}]",non_irony,0.602388322353363,False,non-offensive,0.9177484512329102,False
2024-10-05,AC-IND-005,1,The display has dead pixels and color accuracy is way off.,very negative,0.25316378474235535,-1.0,-0.5860613671830489,"{""very negative"": 0.25316378474235535, ""neutral"": 0.05497826635837555, ""positive"": 0.019282788038253784, ""very positive"": 0.01881624571979046}","disapproval,disappointment","{""disapproval"": 0.385021835565567, ""disappointment"": 0.37208980321884155}","[{""label"": ""disapproval"", ""score"": 0.385021835565567}, {""label"": ""disappointment"", ""score"": 0.37208980321884155}, {""label"": ""neutral"", ""score"": 0.2807086706161499}, {""label"": ""annoyance"", ""score"": 0.21509088575839996}, {""label"": ""realization"", ""score"": 0.022136112675070763}]",non_irony,0.8182896375656128,False,non-offensive,0.7423754334449768,False
2024-11-03,TV-IND-001,5,Display is gorgeous with vibrant colors and deep blacks. Very impressed!,positive,0.6351503133773804,0.5,0.581952468814245,"{""very negative"": 0.017654336988925934, ""neutral"": 0.037703920155763626, ""positive"": 0.6351503133773804, ""very positive"": 0.2894969880580902}",admiration,"{""admiration"": 0.9594106674194336}","[{""label"": ""admiration"", ""score"": 0.9594106674194336}, {""label"": ""approval"", ""score"": 0.028953349217772484}, {""label"": ""neutral"", ""score"": 0.013620489276945591}, {""label"": ""excitement"", ""score"": 0.008283348754048347}, {""label"": ""gratitude"", ""score"": 0.008044804446399212}]",non_irony,0.8086977601051331,False,non-offensive,0.9492805600166321,False
2025-01-23,HP-IND-006,2,Delivery was delayed by 2 weeks and the product arrived damaged.,very negative,0.2179221659898758,-1.0,-0.5323195026573361,"{""very negative"": 0.2179221659898758, ""neutral"": 0.07148028910160065, ""positive"": 0.02215690352022648, ""very positive"": 0.02215690352022648}",disappointment,"{""disappointment"": 0.6985851526260376}","[{""label"": ""disappointment"", ""score"": 0.6985851526260376}, {""label"": ""neutral"", ""score"": 0.26860493421554565}, {""label"": ""annoyance"", ""score"": 0.10525964200496674}, {""label"": ""sadness"", ""score"": 0.09905389696359634}, {""label"": ""disapproval"", ""score"": 0.036296263337135315}]",non_irony,0.7698453068733215,False,non-offensive,0.8377794027328491,False
2025-01-25,LP-IND-003,3,It is an acceptable product. Neither great nor terrible overall.,neutral,0.6794472932815552,0.0,0.11969010975899572,"{""very negative"": 0.021728726103901863, ""neutral"": 0.6794472932815552, ""positive"": 0.24736584722995758, ""very positive"": 0.028446754440665245}",approval,"{""approval"": 0.8612683415412903}","[{""label"": ""approval"", ""score"": 0.8612683415412903}, {""label"": ""admiration"", ""score"": 0.13370481133460999}, {""label"": ""neutral"", ""score"": 0.05180679261684418}, {""label"": ""disapproval"", ""score"": 0.02096419222652912}, {""label"": ""realization"", ""score"": 0.014821445569396019}]",non_irony,0.9514107704162598,False,non-offensive,0.8791451454162598,False
2025-01-22,LP-IND-003,2,"Performance is blazing fast and battery lasts all day, but the camera struggles in low light.",neutral,0.22503750026226044,0.0,0.04969891873383892,"{""very negative"": 0.02442760020494461, ""neutral"": 0.22503750026226044, ""positive"": 0.07423778623342514, ""very positive"": 0.017704090103507042}","neutral,admiration","{""neutral"": 0.5054706335067749, ""admiration"": 0.3082411289215088}","[{""label"": ""neutral"", ""score"": 0.5054706335067749}, {""label"": ""admiration"", ""score"": 0.3082411289215088}, {""label"": ""approval"", ""score"": 0.08437317609786987}, {""label"": ""disappointment"", ""score"": 0.061942923814058304}, {""label"": ""realization"", ""score"": 0.027526095509529114}]",non_irony,0.705230712890625,False,non-offensive,0.8822543025016785,False
2024-10-18,TB-IND-007,5,"Battery life is incredible, easily lasts two full days with heavy usage.",positive,0.5513941645622253,0.5,0.65847089364473,"{""very negative"": 0.022336257621645927, ""neutral"": 0.05773572251200676, ""positive"": 0.5513941645622253, ""very positive"": 0.5513941645622253}",admiration,"{""admiration"": 0.9398247599601746}","[{""label"": ""admiration"", ""score"": 0.9398247599601746}, {""label"": ""approval"", ""score"": 0.055740565061569214}, {""label"": ""neutral"", ""score"": 0.025282323360443115}, {""label"": ""excitement"", ""score"": 0.016244882717728615}, {""label"": ""optimism"", ""score"": 0.009911395609378815}]",irony,0.7044013738632202,True,non-offensive,0.8911383748054504,False
2024-11-21,AC-IND-005,4,"Bahut achha product hai, value for money. Camera bhi bahut accha hai.",positive,0.5882152915000916,0.5,0.4220367277463888,"{""very negative"": 0.0290150735527277, ""neutral"": 0.18226198852062225, ""positive"": 0.5882152915000916, ""very positive"": 0.1714218407869339}",neutral,"{""neutral"": 0.7110043168067932}","[{""label"": ""neutral"", ""score"": 0.7110043168067932}, {""label"": ""approval"", ""score"": 0.15353593230247498}, {""label"": ""admiration"", ""score"": 0.0266432985663414}, {""label"": ""amusement"", ""score"": 0.018048683181405067}, {""label"": ""joy"", ""score"": 0.013174094259738922}]",non_irony,0.8170913457870483,False,non-offensive,0.7812522053718567,False
